fecha,video_id,titulo,provider,operation,units,coste
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,1,0.000500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,1,0.000500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,1,0.000500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,4,0.002000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,0,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pixabay,search,1,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,pexels,search,2,0.000000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,3,0.001500
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,vlm_caption,2,0.001000
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,chapter_director,1641,0.001131
2026-07-31,VnAHZKG_bWBNfsqfRzxF4,Compraron un millón de libros (y los escanearon): implicaciones para t,openrouter,thumbnail_brief,1301,0.001906
2026-07-31,,"",openrouter,script,6768,0.007033
2026-07-31,,"",openrouter,script,6873,0.007049
2026-07-31,,"",openrouter,script,6634,0.006959
2026-07-31,,"",openrouter,script,7679,0.007569
2026-07-31,,"",openrouter,script,5963,0.006020
2026-07-31,,"",openrouter,script,6253,0.006579
2026-07-31,,"",openrouter,script,6481,0.006592
2026-07-31,,"",openrouter,script,6742,0.007284
2026-07-31,,"",openrouter,script,6238,0.006787
2026-07-31,,"",openrouter,script,7140,0.007788
2026-07-31,,"",openrouter,script,7063,0.007418
2026-07-31,,"",openrouter,script,7570,0.008091
2026-07-31,,"",openrouter,script,6635,0.006681
2026-07-31,,"",openrouter,script,6948,0.007307
2026-07-31,,"",openrouter,script,7037,0.007485
2026-07-31,,"",openrouter,script,7363,0.007943
2026-07-31,,"",openrouter,script,7081,0.007379
2026-07-31,,"",openrouter,script,7359,0.007935
2026-07-31,,"",openrouter,script,8122,0.008369
2026-07-31,,"",openrouter,script,8186,0.008497
2026-07-31,,"",openrouter,script,7942,0.008009
2026-07-31,,"",openrouter,script,6997,0.007600
2026-07-31,,"",openrouter,script,6783,0.007172
2026-07-31,,"",openrouter,script,6585,0.006776
2026-07-31,,"",openrouter,script,7171,0.008350
2026-07-31,,"",openrouter,script,6601,0.007210
2026-07-31,,"",openrouter,script,6548,0.007104
2026-07-31,,"",openrouter,script,6715,0.007417
2026-07-31,,"",openrouter,script,6912,0.007811
2026-07-31,,"",openrouter,script,6476,0.006939
2026-07-31,,"",openrouter,script,6738,0.006884
2026-07-31,,"",openrouter,script,7058,0.007524
2026-07-31,,"",openrouter,script,7334,0.007852
2026-07-31,,"",openrouter,script,7249,0.007682
2026-07-31,,"",openrouter,script,6902,0.007212
2026-07-31,,"",openrouter,script,6943,0.007100
2026-07-31,,"",openrouter,script,7839,0.007800
2026-07-31,,"",openrouter,script,8152,0.008426
2026-07-31,,"",openrouter,script,8043,0.008208
2026-07-31,,"",openrouter,script,7174,0.007950
2026-07-31,,"",openrouter,script,6538,0.006678
2026-07-31,,"",openrouter,script,7534,0.008670
2026-07-31,,"",openrouter,script,6512,0.007029
2026-07-31,,"",openrouter,script,6810,0.007625
2026-07-31,,"",openrouter,script,6776,0.007557
2026-07-31,,"",openrouter,script,6645,0.007274
2026-07-31,,"",openrouter,script,6748,0.007480
2026-07-31,,"",openrouter,script,6521,0.007026
2026-07-31,,"",openrouter,script,6786,0.007034
2026-07-31,,"",openrouter,script,6943,0.007518
2026-07-31,,"",openrouter,script,6782,0.007196
2026-07-31,,"",openrouter,script,7214,0.007890
2026-07-31,,"",openrouter,script,6932,0.007204
2026-07-31,,"",openrouter,script,7252,0.007844
2026-07-31,,"",openrouter,script,6583,0.007309
2026-07-31,,"",openrouter,script,6649,0.007471
2026-07-31,,"",openrouter,script,6837,0.006798
2026-07-31,,"",openrouter,script,7426,0.007976
2026-07-31,,"",openrouter,script,7387,0.007557
2026-07-31,,"",openrouter,script,7570,0.007923
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,research,6280,0.004393
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,script,7279,0.007450
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,3034,0.002838
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,judge,4009,0.003701
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,4744,0.003510
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,1953,0.001463
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,1946,0.001363
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,judge,3274,0.002618
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,1703,0.000839
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,1735,0.000950
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,refine,1636,0.000787
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),edge-tts,tts,4406,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,broll_director,4912,0.007353
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,3,0.001500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,3,0.001500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,1,0.000500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,0,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,2,0.001000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,1,0.000500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,1,0.000500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,2,0.001000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,0,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,2,0.001000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,0,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,1,0.000500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,1,0.000500
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pexels,search,2,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),pixabay,search,1,0.000000
2026-07-31,ygbmXSZhMbhaogwnk_2xA,Si ocultas que usas IA podrías perder ventas (y multas hasta el 3%),openrouter,vlm_caption,4,0.002000
